id,pedido_id,motorista_id,veículo_id,data_entrega,ano,mês,status,custo,hodometro_inicial,hodometro_final
4975,1558,34,40,2025-09-30,2025,9,atrasada,1080.61,107598,107849
4976,2840,19,11,,2025,9,cancelado,1242.23,216712,216901
4977,3450,5,14,2025-09-27,2025,9,entregue,739.02,150206,150414
4978,3504,17,44,2025-09-29,2025,9,atrasada,653.10,424294,424441
4979,3584,2,35,2025-09-26,2025,9,entregue,1133.28,195385,195648
4980,4203,15,14,2025-09-29,2025,9,atrasada,836.31,150414,150515
4981,4300,17,38,2025-09-29,2025,9,atrasada,1083.40,452389,452635
4982,5199,9,38,,2025,9,cancelado,976.28,452635,452707
4983,5778,46,34,2025-09-30,2025,9,atrasada,192.35,191036,191310
4984,6230,20,46,2025-09-26,2025,9,entregue,1126.13,378792,378984
4985,7027,5,3,2025-09-26,2025,9,entregue,912.10,243550,243696
4986,7049,9,4,2025-09-26,2025,9,entregue,1328.75,482192,482486
4987,8462,13,40,2025-09-25,2025,9,entregue,439.53,107849,107984
4988,8644,34,35,2025-09-26,2025,9,entregue,1396.43,195648,195785
4989,9178,35,4,2025-09-30,2025,9,atrasada,1304.02,482486,482588
4990,9181,11,19,2025-09-27,2025,9,entregue,276.47,294963,295054
4991,9444,3,36,2025-09-25,2025,9,entregue,655.89,456725,456983
4992,9689,17,33,2025-09-25,2025,9,entregue,441.80,30413,30542
4993,367,9,8,2025-09-27,2025,9,entregue,351.79,473733,473810
4994,1089,50,9,2025-09-29,2025,9,atrasada,1416.28,290181,290471
4995,2579,42,28,2025-09-26,2025,9,entregue,660.23,368556,368568
4996,2771,46,19,2025-09-27,2025,9,entregue,958.29,295054,295118
4997,2787,17,34,2025-09-29,2025,9,atrasada,1437.24,191310,191583
4998,2972,34,4,2025-09-28,2025,9,entregue,476.19,482588,482709
4999,3305,49,11,2025-09-28,2025,9,entregue,1207.18,216901,217152
5000,3677,17,31,2025-09-30,2025,9,atrasada,1085.99,466162,466432
5001,4020,34,31,2025-09-28,2025,9,entregue,1246.87,466432,466442
5002,4104,3,13,2025-09-28,2025,9,entregue,141.88,50934,51045
5003,5553,15,3,2025-09-29,2025,9,atrasada,576.06,243696,243995
5004,5675,35,14,2025-09-28,2025,9,entregue,1222.21,150515,150542
5005,5960,16,7,2025-09-27,2025,9,entregue,152.85,424243,424268
5006,5984,11,33,2025-09-26,2025,9,entregue,1176.66,30542,30727
5007,6396,15,23,2025-09-26,2025,9,entregue,1298.94,450721,450860
5008,7492,44,46,2025-09-26,2025,9,entregue,1268.09,378984,379144
5009,7539,46,11,2025-09-27,2025,9,entregue,1117.18,217152,217191
5010,7580,34,31,2025-09-30,2025,9,atrasada,208.93,466442,466480
5011,7803,20,45,2025-09-28,2025,9,entregue,1222.74,33127,33301
5012,8214,10,8,2025-09-29,2025,9,atrasada,1355.68,473810,474109
5013,8511,9,14,2025-09-26,2025,9,entregue,810.75,150542,150684
5014,9010,15,14,2025-09-27,2025,9,entregue,1118.76,150684,150879
5015,9226,10,23,2025-09-28,2025,9,entregue,1215.17,450860,450935
5016,9843,50,26,2025-09-30,2025,9,atrasada,493.12,317557,317822
5017,9903,19,19,2025-09-26,2025,9,entregue,1047.68,295118,295131
5018,213,49,19,2025-09-27,2025,9,entregue,906.04,295131,295391
5019,532,18,4,,2025,9,cancelado,1424.12,482709,482803
5020,768,2,11,2025-09-29,2025,9,entregue,1146.51,217191,217390
5021,1608,24,46,2025-09-29,2025,9,entregue,850.28,379144,379295
5022,1869,5,23,2025-09-30,2025,9,entregue,357.14,450935,451181
5023,2020,35,5,2025-09-27,2025,9,entregue,394.57,521825,521838
5024,2177,15,4,2025-09-28,2025,9,entregue,868.78,482803,482947
5025,2205,40,6,2025-09-28,2025,9,entregue,1419.04,135296,135477
5026,2386,11,44,2025-09-27,2025,9,entregue,632.15,424441,424584
5027,2895,15,26,2025-09-27,2025,9,entregue,509.73,317822,317909
5028,3077,42,4,,2025,9,cancelado,1255.88,482947,483124
5029,3477,40,5,2025-09-28,2025,9,entregue,1413.55,521838,522090
5030,3498,10,8,2025-09-29,2025,9,entregue,775.82,474109,474197
5031,4669,40,34,2025-09-28,2025,9,entregue,948.10,191583,191681
5032,5257,3,8,2025-09-27,2025,9,entregue,1017.22,474197,474453
5033,5432,16,21,2025-09-27,2025,9,entregue,991.99,310086,310284
5034,5518,20,45,2025-09-29,2025,9,entregue,1380.95,33301,33500
5035,6372,16,44,2025-09-27,2025,9,entregue,110.39,424584,424882
5036,6392,11,4,2025-10-02,2025,9,atrasada,1103.66,483124,483282
5037,7010,18,44,2025-09-27,2025,9,entregue,1104.08,424882,425011
5038,8286,34,33,2025-10-01,2025,9,atrasada,1040.97,30727,30893
5039,8384,19,11,2025-09-28,2025,9,entregue,1037.68,217390,217685
5040,8410,49,14,,2025,9,cancelado,897.28,150879,151019
5041,8421,18,5,2025-09-27,2025,9,entregue,1491.28,522090,522320
5042,8791,3,13,,2025,9,cancelado,151.07,51045,51124
5043,8997,3,43,2025-09-27,2025,9,entregue,586.93,232757,233042
5044,9964,18,8,2025-09-27,2025,9,entregue,1462.51,474453,474710
5045,314,46,44,2025-10-01,2025,10,entregue,1011.33,425011,425283
5046,1291,13,31,2025-09-29,2025,10,entregue,1213.08,466480,466522
5047,1347,44,23,2025-09-29,2025,10,entregue,862.84,451181,451433
5048,1616,10,13,2025-09-30,2025,10,entregue,1085.01,51124,51371
5049,2218,12,33,2025-10-02,2025,10,atrasada,1454.11,30893,31158
5050,2424,34,5,2025-10-01,2025,10,entregue,1183.40,522320,522372
5051,2664,5,26,2025-09-30,2025,10,entregue,1213.43,317909,318080
5052,3235,5,8,2025-10-02,2025,10,entregue,482.83,474710,474904
5053,3519,34,23,2025-10-04,2025,10,atrasada,1151.09,451433,451627
5054,3742,2,23,,2025,10,cancelado,258.59,451627,451881
5055,3992,46,19,2025-10-02,2025,10,atrasada,98.87,295391,295510
5056,4170,17,40,2025-10-02,2025,10,atrasada,1269.89,107984,108282
5057,4477,45,28,2025-09-29,2025,10,entregue,471.22,368568,368774
5058,4676,44,11,2025-10-03,2025,10,atrasada,685.79,217685,217712
5059,5434,40,13,2025-10-01,2025,10,entregue,849.03,51371,51637
5060,5670,16,11,2025-09-30,2025,10,entregue,1154.52,217712,217997
5061,6495,42,34,2025-09-29,2025,10,entregue,902.95,191681,191964
5062,6673,13,11,2025-10-02,2025,10,atrasada,244.50,217997,218145
5063,7001,50,28,2025-09-29,2025,10,entregue,786.12,368774,368780
5064,7499,9,40,2025-10-04,2025,10,atrasada,514.54,108282,108426
5065,8187,12,5,2025-10-02,2025,10,atrasada,453.76,522372,522440
5066,8219,2,3,2025-09-30,2025,10,entregue,603.31,243995,244107
5067,8348,3,26,,2025,10,cancelado,110.86,318080,318154
5068,8946,19,3,2025-09-29,2025,10,entregue,1296.19,244107,244236
5069,9272,15,36,2025-10-03,2025,10,atrasada,898.28,456983,457046
5070,487,17,38,2025-10-02,2025,10,entregue,918.92,452707,452757
5071,640,15,8,2025-10-02,2025,10,entregue,166.79,474904,475189
5072,1517,34,6,,2025,10,cancelado,397.10,135477,135776
5073,2152,18,5,2025-10-02,2025,10,entregue,490.72,522440,522597
5074,2774,15,46,,2025,10,cancelado,1250.51,379295,379315
5075,2886,11,38,2025-10-01,2025,10,entregue,1270.60,452757,452846
5076,4775,16,44,2025-10-01,2025,10,entregue,860.26,425283,425483
5077,6122,18,4,2025-09-30,2025,10,entregue,1186.61,483282,483561
5078,7391,20,6,2025-10-04,2025,10,atrasada,416.27,135776,135998
5079,7643,42,19,,2025,10,cancelado,1306.09,295510,295726
5080,7987,35,33,2025-10-02,2025,10,entregue,425.71,31158,31436
5081,8585,16,11,2025-10-02,2025,10,entregue,51.91,218145,218153
5082,9476,9,11,2025-10-05,2025,10,atrasada,1396.83,218153,218421
5083,9719,2,43,2025-09-30,2025,10,entregue,956.38,233042,233066
5084,737,49,28,2025-10-04,2025,10,atrasada,261.47,368780,368818
5085,763,18,8,,2025,10,cancelado,1442.42,475189,475256
5086,2058,2,6,2025-10-04,2025,10,atrasada,1344.00,135998,136049
5087,2799,20,35,2025-10-01,2025,10,entregue,173.34,195785,195903
5088,2882,34,31,2025-10-03,2025,10,entregue,482.29,466522,466748
5089,3457,46,45,2025-10-03,2025,10,entregue,214.75,33500,33740
5090,4836,2,44,2025-10-03,2025,10,entregue,198.54,425483,425662
5091,5336,12,38,2025-10-01,2025,10,entregue,485.07,452846,453094
5092,5743,10,46,2025-10-01,2025,10,entregue,1190.58,379315,379425
5093,5830,46,28,2025-10-03,2025,10,entregue,671.60,368818,368831
5094,6829,49,26,2025-10-03,2025,10,entregue,284.32,318154,318433
5095,7751,17,9,2025-10-02,2025,10,entregue,411.23,290471,290565
5096,9027,34,44,2025-10-02,2025,10,entregue,1495.14,425662,425791
5097,9090,12,6,2025-10-01,2025,10,entregue,798.26,136049,136225
5098,9902,12,46,2025-10-02,2025,10,entregue,1041.20,379425,379523
5099,2517,16,4,2025-10-07,2025,10,atrasada,835.41,483561,483638
5100,2810,20,43,2025-10-02,2025,10,entregue,1023.84,233066,233132
5101,3070,15,33,2025-10-03,2025,10,entregue,556.92,31436,31454
5102,3185,16,3,2025-10-04,2025,10,entregue,1135.65,244236,244429
5103,3826,44,9,2025-10-05,2025,10,atrasada,277.35,290565,290851
5104,5083,44,7,2025-10-02,2025,10,entregue,409.36,424268,424542
5105,5650,13,31,2025-10-04,2025,10,entregue,422.52,466748,466978
5106,5841,9,33,2025-10-02,2025,10,entregue,1477.01,31454,31461
5107,6961,13,6,2025-10-03,2025,10,entregue,601.13,136225,136355
5108,7685,40,8,2025-10-06,2025,10,atrasada,1399.46,475256,475303
5109,7820,50,46,2025-10-03,2025,10,entregue,167.23,379523,379547
5110,9244,19,43,2025-10-02,2025,10,entregue,1347.66,233132,233304
5111,428,24,19,2025-10-03,2025,10,entregue,79.04,295726,295777
5112,695,24,19,2025-10-03,2025,10,entregue,1318.67,295777,295929
5113,929,46,9,2025-10-03,2025,10,entregue,869.92,290851,291075
5114,1220,42,5,2025-10-05,2025,10,entregue,1108.07,522597,522847
5115,1382,35,4,2025-10-05,2025,10,entregue,447.17,483638,483910
5116,1474,44,13,2025-10-05,2025,10,entregue,129.03,51637,51922
5117,2047,9,6,2025-10-04,2025,10,entregue,341.84,136355,136408
5118,2397,3,5,2025-10-05,2025,10,entregue,888.57,522847,522929
5119,2625,18,34,2025-10-05,2025,10,entregue,584.46,191964,192174
5120,4005,9,38,2025-10-05,2025,10,entregue,750.89,453094,453390
5121,4829,3,28,2025-10-03,2025,10,entregue,313.30,368831,369068
5122,4834,20,38,2025-10-03,2025,10,entregue,1476.59,453390,453407
5123,5242,19,34,2025-10-03,2025,10,entregue,1349.81,192174,192194
5124,5849,49,13,,2025,10,cancelado,366.08,51922,52139
5125,5868,17,38,2025-10-05,2025,10,entregue,1232.09,453407,453481
5126,6632,10,8,2025-10-05,2025,10,entregue,1469.91,475303,475391
5127,6920,44,40,2025-10-03,2025,10,entregue,98.09,108426,108642
5128,7807,5,46,2025-10-03,2025,10,entregue,122.88,379547,379702
5129,7934,40,38,,2025,10,cancelado,153.83,453481,453600
5130,8038,3,14,2025-10-08,2025,10,atrasada,1344.27,151019,151102
5131,9200,35,40,2025-10-05,2025,10,entregue,336.51,108642,108648
5132,9613,46,21,2025-10-04,2025,10,entregue,731.80,310284,310544
5133,9755,9,23,2025-10-08,2025,10,atrasada,1056.83,451881,451961
5134,9768,40,35,2025-10-04,2025,10,entregue,817.60,195903,196105
5135,9792,9,44,2025-10-05,2025,10,entregue,169.01,425791,425907
5136,216,3,19,2025-10-06,2025,10,entregue,1347.65,295929,296135
5137,609,50,43,2025-10-09,2025,10,atrasada,347.26,233304,233384
5138,892,2,44,2025-10-09,2025,10,atrasada,1200.25,425907,425961
5139,1226,9,43,,2025,10,cancelado,1491.43,233384,233488
5140,2063,11,6,2025-10-05,2025,10,entregue,481.48,136408,136575
5141,2302,11,3,2025-10-06,2025,10,entregue,1374.10,244429,244593
5142,2485,17,26,,2025,10,cancelado,953.92,318433,318626
5143,3289,2,43,,2025,10,cancelado,1437.95,233488,233741
5144,3566,49,11,2025-10-05,2025,10,entregue,562.61,218421,218655
5145,3705,50,46,2025-10-06,2025,10,entregue,934.93,379702,379936
5146,4257,35,4,2025-10-05,2025,10,entregue,124.79,483910,484198
5147,4358,15,34,2025-10-07,2025,10,atrasada,874.95,192194,192493
5148,4484,24,46,2025-10-06,2025,10,entregue,1403.28,379936,380011
5149,4766,42,43,2025-10-09,2025,10,atrasada,489.87,233741,233760
5150,5504,34,38,2025-10-04,2025,10,entregue,712.37,453600,453656
5151,5996,44,31,2025-10-04,2025,10,entregue,1193.37,466978,466993
5152,6023,13,43,2025-10-05,2025,10,entregue,512.66,233760,233865
5153,6275,2,14,2025-10-05,2025,10,entregue,716.30,151102,151297
5154,6564,5,21,2025-10-07,2025,10,atrasada,1375.82,310544,310710
5155,6718,11,7,2025-10-07,2025,10,entregue,1436.56,424542,424778
5156,6725,24,5,2025-10-07,2025,10,atrasada,1207.33,522929,523218
5157,7161,17,19,2025-10-05,2025,10,entregue,306.76,296135,296415
5158,7773,45,7,2025-10-05,2025,10,entregue,419.05,424778,425065
5159,8261,16,26,2025-10-04,2025,10,entregue,326.97,318626,318671
5160,8341,5,23,2025-10-05,2025,10,entregue,187.22,451961,452049
5161,8357,49,11,2025-10-07,2025,10,atrasada,961.89,218655,218789
5162,8738,3,5,2025-10-04,2025,10,entregue,880.48,523218,523259
5163,8748,35,44,2025-10-05,2025,10,entregue,1445.93,425961,426025
5164,9253,42,33,2025-10-06,2025,10,entregue,944.89,31461,31528
5165,9385,2,5,2025-10-09,2025,10,atrasada,1294.12,523259,523410
5166,9483,11,38,2025-10-05,2025,10,entregue,524.92,453656,453780
5167,9547,3,43,,2025,10,cancelado,1346.42,233865,234132
5168,9612,11,45,2025-10-07,2025,10,atrasada,1177.42,33740,33925
5169,9765,42,23,2025-10-05,2025,10,entregue,845.78,452049,452055
5170,9912,40,14,2025-10-04,2025,10,entregue,608.97,151297,151502
5171,355,17,4,2025-10-07,2025,10,entregue,553.30,484198,484305
5172,800,15,5,2025-10-07,2025,10,entregue,533.59,523410,523549
5173,3272,50,38,2025-10-07,2025,10,entregue,410.86,453780,453804
5174,3981,13,45,2025-10-08,2025,10,entregue,381.61,33925,34016
5175,4310,10,19,2025-10-11,2025,10,atrasada,1361.35,296415,296601
5176,5558,3,7,2025-10-08,2025,10,entregue,465.43,425065,425263
5177,5720,16,4,2025-10-10,2025,10,atrasada,372.26,484305,484492
5178,5724,10,45,,2025,10,cancelado,1347.75,34016,34241
5179,5919,3,14,2025-10-07,2025,10,entregue,432.18,151502,151709
5180,6467,2,9,2025-10-11,2025,10,atrasada,1434.85,291075,291151
5181,6795,46,35,2025-10-10,2025,10,atrasada,1233.59,196105,196318
5182,7392,13,31,2025-10-07,2025,10,entregue,543.77,466993,467099
5183,7683,20,31,2025-10-08,2025,10,entregue,840.90,467099,467342
5184,8307,45,19,2025-10-08,2025,10,entregue,1162.14,296601,296810
5185,8435,9,36,,2025,10,cancelado,1197.10,457046,457290
5186,8949,45,34,2025-10-06,2025,10,entregue,1433.03,192493,192663
5187,9770,2,5,2025-10-09,2025,10,atrasada,105.64,523549,523773
5188,9916,45,28,2025-10-06,2025,10,entregue,1273.18,369068,369362
5189,47,35,35,2025-10-08,2025,10,entregue,189.56,196318,196600
5190,67,35,8,2025-10-10,2025,10,atrasada,526.67,475391,475422
5191,172,15,35,2025-10-09,2025,10,entregue,1122.18,196600,196615
5192,976,3,35,2025-10-09,2025,10,entregue,1131.52,196615,196671
5193,1706,40,5,2025-10-09,2025,10,entregue,1003.43,523773,523800
5194,1948,40,31,2025-10-07,2025,10,entregue,795.93,467342,467416
5195,1958,15,19,2025-10-09,2025,10,entregue,1089.17,296810,297031
5196,2004,34,33,2025-10-09,2025,10,entregue,767.54,31528,31684
5197,2242,50,45,2025-10-12,2025,10,atrasada,502.25,34241,34372
5198,2595,15,44,2025-10-07,2025,10,entregue,236.18,426025,426118
5199,2689,10,38,2025-10-09,2025,10,entregue,1329.79,453804,453869
5200,2754,46,26,2025-10-08,2025,10,entregue,836.41,318671,318763
5201,4782,24,44,,2025,10,cancelado,798.21,426118,426148
5202,6479,5,38,2025-10-10,2025,10,atrasada,1218.21,453869,454123
5203,6655,9,43,2025-10-12,2025,10,atrasada,1362.96,234132,234376
5204,7712,18,40,,2025,10,cancelado,926.19,108648,108746
5205,7864,49,28,2025-10-07,2025,10,entregue,779.10,369362,369398
5206,8412,18,9,2025-10-09,2025,10,entregue,50.15,291151,291210
5207,8438,13,46,2025-10-09,2025,10,entregue,1451.10,380011,380072
5208,8485,46,4,2025-10-07,2025,10,entregue,735.30,484492,484698
5209,9436,11,11,2025-10-07,2025,10,entregue,861.73,218789,218900
5210,305,15,6,2025-10-08,2025,10,entregue,475.09,136575,136621
5211,739,40,8,2025-10-10,2025,10,entregue,130.61,475422,475622
5212,1738,15,5,2025-10-09,2025,10,entregue,384.35,523800,523849
5213,2015,46,8,2025-10-10,2025,10,entregue,562.67,475622,475769
5214,2245,19,45,2025-10-12,2025,10,atrasada,431.55,34372,34511
5215,2381,40,5,2025-10-10,2025,10,entregue,756.46,523849,524092
5216,2644,11,5,2025-10-08,2025,10,entregue,1270.98,524092,524334
5217,2759,44,26,2025-10-08,2025,10,entregue,629.61,318763,318768
5218,3706,44,19,2025-10-09,2025,10,entregue,1021.58,297031,297324
5219,4041,42,46,2025-10-08,2025,10,entregue,681.19,380072,380200
5220,4127,44,11,2025-10-08,2025,10,entregue,396.62,218900,219024
5221,4597,45,34,2025-10-08,2025,10,entregue,1297.44,192663,192871
5222,4605,18,46,2025-10-10,2025,10,entregue,1362.98,380200,380388
5223,5321,44,21,2025-10-08,2025,10,entregue,136.31,310710,311000
5224,5764,5,34,2025-10-08,2025,10,entregue,443.47,192871,192922
5225,5904,15,19,2025-10-10,2025,10,entregue,285.42,297324,297427
5226,5987,10,43,2025-10-08,2025,10,entregue,561.24,234376,234503
5227,6806,44,35,,2025,10,cancelado,1190.68,196671,196809
5228,7435,17,43,2025-10-12,2025,10,atrasada,615.20,234503,234550
5229,7651,40,34,2025-10-09,2025,10,entregue,1226.17,192922,192953
5230,8982,40,28,2025-10-08,2025,10,entregue,297.43,369398,369676
5231,9055,49,14,2025-10-11,2025,10,entregue,343.28,151709,151925
5232,9099,20,23,2025-10-09,2025,10,entregue,134.75,452055,452309
5233,296,10,26,2025-10-10,2025,10,entregue,635.91,318768,318900
5234,1286,46,35,2025-10-11,2025,10,entregue,516.58,196809,197029
5235,1847,13,26,2025-10-11,2025,10,entregue,367.06,318900,319178
5236,2377,2,45,2025-10-10,2025,10,entregue,344.49,34511,34722
5237,2602,9,45,,2025,10,cancelado,337.96,34722,34813
5238,2731,5,33,2025-10-09,2025,10,entregue,936.98,31684,31892
5239,2853,34,28,2025-10-14,2025,10,atrasada,184.01,369676,369924
5240,2868,12,36,2025-10-14,2025,10,atrasada,1499.07,457290,457589
5241,2906,42,9,2025-10-11,2025,10,entregue,844.87,291210,291481
5242,3275,10,28,2025-10-11,2025,10,entregue,993.44,369924,369955
5243,3417,35,19,2025-10-11,2025,10,entregue,715.69,297427,297449
5244,4635,10,35,2025-10-12,2025,10,atrasada,801.85,197029,197132
5245,4887,13,6,2025-10-13,2025,10,atrasada,373.97,136621,136725
5246,4999,16,36,2025-10-09,2025,10,entregue,322.96,457589,457853
5247,5922,17,4,,2025,10,cancelado,1199.70,484698,484717
5248,6117,40,28,2025-10-10,2025,10,entregue,1427.99,369955,370208
5249,7113,34,19,2025-10-09,2025,10,entregue,918.06,297449,297717
5250,7136,5,38,2025-10-11,2025,10,entregue,898.15,454123,454401
5251,7280,2,40,,2025,10,cancelado,851.55,108746,108909
5252,7890,18,31,2025-10-13,2025,10,atrasada,321.09,467416,467581
5253,7972,12,45,2025-10-11,2025,10,entregue,713.29,34813,34874
5254,8296,40,4,2025-10-10,2025,10,entregue,1383.23,484717,484845
5255,8665,42,5,2025-10-11,2025,10,entregue,965.90,524334,524436
5256,8936,9,8,2025-10-11,2025,10,entregue,622.46,475769,475960
5257,9140,11,23,2025-10-09,2025,10,entregue,396.39,452309,452404
5258,9149,42,26,2025-10-14,2025,10,atrasada,504.43,319178,319287
5259,9474,9,34,2025-10-09,2025,10,entregue,870.71,192953,193113
5260,318,2,26,,2025,10,cancelado,676.37,319287,319563
5261,871,16,21,2025-10-11,2025,10,entregue,264.37,311000,311218
5262,897,16,23,2025-10-15,2025,10,atrasada,300.74,452404,452598
5263,1820,3,6,2025-10-12,2025,10,entregue,724.00,136725,136749
5264,1994,46,35,2025-10-11,2025,10,entregue,504.99,197132,197244
5265,2165,9,34,2025-10-12,2025,10,entregue,700.80,193113,193194
5266,2526,12,11,2025-10-12,2025,10,entregue,957.34,219024,219270
5267,2619,2,36,2025-10-15,2025,10,atrasada,819.05,457853,458086
5268,2997,24,7,2025-10-12,2025,10,entregue,139.10,425263,425558
5269,3410,50,33,2025-10-14,2025,10,atrasada,249.21,31892,32093
5270,4331,19,6,2025-10-14,2025,10,atrasada,943.13,136749,136793
5271,4431,15,14,2025-10-12,2025,10,entregue,1463.60,151925,151951
5272,4507,12,11,,2025,10,cancelado,1151.52,219270,219282
5273,4569,24,4,2025-10-11,2025,10,entregue,818.81,484845,485106
5274,4730,9,31,2025-10-10,2025,10,entregue,156.19,467581,467647
5275,4854,17,14,,2025,10,cancelado,370.22,151951,152053
5276,6013,17,14,2025-10-14,2025,10,atrasada,415.13,152053,152233
5277,6181,49,21,2025-10-12,2025,10,entregue,1458.40,311218,311516
5278,6206,13,43,2025-10-12,2025,10,entregue,815.56,234550,234653
5279,6213,12,46,2025-10-12,2025,10,entregue,1374.81,380388,380459
5280,6828,9,23,2025-10-15,2025,10,atrasada,1334.90,452598,452855
5281,7817,44,44,2025-10-11,2025,10,entregue,680.15,426148,426401
5282,8075,5,8,2025-10-13,2025,10,atrasada,1493.30,475960,476127
5283,8249,18,6,2025-10-12,2025,10,entregue,1334.56,136793,136974
5284,8422,19,28,2025-10-12,2025,10,entregue,1139.41,370208,370432
5285,9402,20,34,2025-10-12,2025,10,entregue,568.99,193194,193458
5286,312,17,36,2025-10-15,2025,10,atrasada,780.07,458086,458206
5287,1156,18,31,2025-10-13,2025,10,entregue,704.79,467647,467818
5288,1314,34,21,2025-10-12,2025,10,entregue,61.63,311516,311556
5289,1352,42,23,2025-10-11,2025,10,entregue,668.51,452855,452922
5290,1889,3,3,2025-10-12,2025,10,entregue,413.43,244593,244818
5291,1921,19,5,2025-10-12,2025,10,entregue,627.36,524436,524565
5292,2267,40,36,2025-10-12,2025,10,entregue,593.12,458206,458282
5293,3056,34,21,,2025,10,cancelado,828.58,311556,311574
5294,3144,46,13,2025-10-16,2025,10,atrasada,1301.86,52139,52213
5295,3638,3,34,2025-10-13,2025,10,entregue,1176.45,193458,193745
5296,3682,44,26,2025-10-13,2025,10,entregue,309.40,319563,319685
5297,3828,35,14,,2025,10,cancelado,1039.91,152233,152419
5298,3966,9,19,,2025,10,cancelado,177.23,297717,297855
5299,3988,5,46,,2025,10,cancelado,1362.03,380459,380530
5300,4081,24,43,,2025,10,cancelado,442.72,234653,234920
5301,4134,3,5,2025-10-15,2025,10,atrasada,1334.20,524565,524855
5302,4234,11,7,2025-10-16,2025,10,atrasada,362.02,425558,425817
5303,4461,11,44,2025-10-11,2025,10,entregue,1056.63,426401,426535
5304,5750,13,44,2025-10-16,2025,10,atrasada,566.70,426535,426574
5305,5966,13,43,2025-10-12,2025,10,entregue,1147.55,234920,235097
5306,6759,44,3,2025-10-13,2025,10,entregue,1387.49,244818,245075
5307,6834,11,9,2025-10-14,2025,10,atrasada,397.68,291481,291626
5308,7080,35,5,2025-10-13,2025,10,entregue,868.39,524855,524867
5309,7232,49,5,2025-10-13,2025,10,entregue,1268.14,524867,524889
5310,7330,50,7,2025-10-13,2025,10,entregue,1078.11,425817,425853
5311,8716,46,4,,2025,10,cancelado,1078.75,485106,485114
5312,9928,45,46,2025-10-15,2025,10,atrasada,1229.56,380530,380735
5313,23,35,26,2025-10-15,2025,10,entregue,1041.26,319685,319715
5314,1207,19,34,2025-10-14,2025,10,entregue,75.70,193745,193763
5315,1883,46,5,,2025,10,cancelado,804.35,524889,524929
5316,2349,9,23,,2025,10,cancelado,802.88,452922,453178
5317,2530,35,6,2025-10-15,2025,10,entregue,1206.73,136974,137107
5318,3245,19,13,2025-10-14,2025,10,entregue,495.55,52213,52335
5319,3466,24,5,2025-10-17,2025,10,atrasada,852.20,524929,524939
5320,3555,9,5,2025-10-13,2025,10,entregue,1279.40,524939,525021
5321,4038,17,40,2025-10-13,2025,10,entregue,776.10,108909,108949
5322,4429,50,19,2025-10-15,2025,10,entregue,1451.89,297855,298029
5323,4745,20,35,2025-10-14,2025,10,entregue,1450.53,197244,197355
5324,4800,19,3,2025-10-15,2025,10,entregue,579.10,245075,245227
5325,4951,44,31,2025-10-14,2025,10,entregue,268.67,467818,467841
5326,6176,40,28,2025-10-18,2025,10,atrasada,1077.32,370432,370673
5327,6576,12,40,2025-10-17,2025,10,atrasada,846.65,108949,109130
5328,6695,18,11,2025-10-17,2025,10,atrasada,1392.93,219282,219501
5329,6947,16,4,2025-10-14,2025,10,entregue,1074.43,485114,485198
5330,7216,50,6,2025-10-15,2025,10,entregue,680.27,137107,137261
5331,7766,16,43,2025-10-14,2025,10,entregue,869.78,235097,235109
5332,8375,18,13,2025-10-15,2025,10,entregue,1449.41,52335,52520
5333,8474,24,33,2025-10-14,2025,10,entregue,693.68,32093,32289
5334,8528,44,38,2025-10-14,2025,10,entregue,1497.60,454401,454697
5335,8714,12,31,2025-10-14,2025,10,entregue,860.56,467841,467915
5336,118,3,21,2025-10-19,2025,10,atrasada,1337.43,311574,311700
5337,373,42,19,2025-10-18,2025,10,atrasada,689.50,298029,298180
5338,497,42,19,2025-10-19,2025,10,atrasada,431.38,298180,298252
5339,815,5,43,2025-10-16,2025,10,entregue,524.19,235109,235284
5340,909,11,43,2025-10-14,2025,10,entregue,1359.04,235284,235296
5341,3328,16,28,2025-10-17,2025,10,atrasada,1030.18,370673,370740
5342,3897,5,36,2025-10-17,2025,10,atrasada,1110.03,458282,458517
5343,4400,19,45,2025-10-15,2025,10,entregue,159.62,34874,35034
5344,5952,17,38,2025-10-16,2025,10,entregue,154.47,454697,454861
5345,5989,46,28,,2025,10,cancelado,809.51,370740,370997
5346,6374,16,3,2025-10-14,2025,10,entregue,1484.19,245227,245302
5347,7597,19,4,2025-10-16,2025,10,entregue,1198.89,485198,485312
5348,8419,35,6,2025-10-15,2025,10,entregue,1413.02,137261,137287
5349,8434,18,35,2025-10-15,2025,10,entregue,1064.84,197355,197649
5350,9734,18,8,2025-10-16,2025,10,entregue,1362.56,476127,476234
5351,198,13,44,2025-10-17,2025,10,entregue,377.73,426574,426654
5352,595,11,8,2025-10-17,2025,10,entregue,1398.42,476234,476407
5353,802,44,43,2025-10-17,2025,10,entregue,702.32,235296,235372
5354,1095,5,9,2025-10-15,2025,10,entregue,1482.26,291626,291725
5355,1931,42,3,2025-10-16,2025,10,entregue,203.24,245302,245582
5356,1991,35,46,,2025,10,cancelado,1407.56,380735,380740
5357,3716,18,35,,2025,10,cancelado,1205.37,197649,197878
5358,3755,12,7,,2025,10,cancelado,793.38,425853,426006
5359,4609,5,31,2025-10-17,2025,10,entregue,699.25,467915,467985
5360,4756,34,13,2025-10-18,2025,10,atrasada,462.88,52520,52577
5361,5586,34,11,2025-10-15,2025,10,entregue,657.08,219501,219611
